Datetime,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits
2024-09-05 09:30:00-04:00,41.29999923706055,42.0989990234375,40.70800018310547,41.47699737548828,41.47699737548828,2245256,0.0,0.0
2024-09-05 10:30:00-04:00,41.492347717285156,42.18000030517578,41.29199981689453,41.348793029785156,41.348793029785156,1223142,0.0,0.0
2024-09-05 11:30:00-04:00,41.36088943481445,41.926002502441406,41.25899887084961,41.85799789428711,41.85799789428711,497108,0.0,0.0
2024-09-05 12:30:00-04:00,41.875,41.944000244140625,41.11800003051758,41.11800003051758,41.11800003051758,450746,0.0,0.0
2024-09-05 13:30:00-04:00,41.13399124145508,41.659000396728516,41.099998474121094,41.263999938964844,41.263999938964844,506026,0.0,0.0
2024-09-05 14:30:00-04:00,41.26799774169922,41.428001403808594,41.08330154418945,41.284000396728516,41.284000396728516,409508,0.0,0.0
2024-09-05 15:30:00-04:00,41.26599884033203,41.459999084472656,41.0,41.457000732421875,41.457000732421875,675032,0.0,0.0
2024-09-06 09:30:00-04:00,40.599998474121094,40.64302062988281,39.12051010131836,39.25625991821289,39.25625991821289,2974213,0.0,0.0
2024-09-06 10:30:00-04:00,39.22874069213867,39.650001525878906,38.750999450683594,38.85199737548828,38.85199737548828,2022592,0.0,0.0
2024-09-06 11:30:00-04:00,38.80799865722656,39.124000549316406,38.279998779296875,38.90999984741211,38.90999984741211,1155873,0.0,0.0
2024-09-06 12:30:00-04:00,38.907997131347656,39.086997985839844,38.35725021362305,38.86000061035156,38.86000061035156,840816,0.0,0.0
2024-09-06 13:30:00-04:00,38.84299850463867,39.066001892089844,38.72800064086914,38.80799865722656,38.80799865722656,460949,0.0,0.0
2024-09-06 14:30:00-04:00,38.81650161743164,39.275001525878906,38.803001403808594,39.047000885009766,39.047000885009766,632292,0.0,0.0
2024-09-06 15:30:00-04:00,39.038002014160156,39.038002014160156,38.59288787841797,38.62799835205078,38.62799835205078,677868,0.0,0.0
2024-09-09 09:30:00-04:00,39.26599884033203,40.55500030517578,38.750999450683594,39.47200012207031,39.47200012207031,2299227,0.0,0.0
