Datetime,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits
2024-09-05 09:30:00-04:00,105.25,109.63919830322266,105.25,109.07949829101562,109.07949829101562,109306773,0.0,0.0
2024-09-05 10:30:00-04:00,109.18000030517578,109.33999633789062,106.22000122070312,106.29499816894531,106.29499816894531,49465467,0.0,0.0
2024-09-05 11:30:00-04:00,106.30500030517578,107.5999984741211,106.06999969482422,107.41010284423828,107.41010284423828,34225159,0.0,0.0
2024-09-05 12:30:00-04:00,107.4198989868164,107.7051010131836,106.31500244140625,106.3375015258789,106.3375015258789,21973973,0.0,0.0
2024-09-05 13:30:00-04:00,106.33999633789062,107.75,106.29000091552734,106.98500061035156,106.98500061035156,24341139,0.0,0.0
2024-09-05 14:30:00-04:00,106.9800033569336,107.54000091552734,106.55000305175781,107.16999816894531,107.16999816894531,21466526,0.0,0.0
2024-09-05 15:30:00-04:00,107.1760025024414,107.4000015258789,106.37999725341797,107.23999786376953,107.23999786376953,19508322,0.0,0.0
2024-09-06 09:30:00-04:00,108.0,108.03990173339844,103.5999984741211,103.69999694824219,103.69999694824219,107594986,0.0,0.0
2024-09-06 10:30:00-04:00,103.4843978881836,103.88999938964844,101.94999694824219,102.31999969482422,102.31999969482422,81532429,0.0,0.0
2024-09-06 11:30:00-04:00,102.31999969482422,102.75,100.94999694824219,101.83999633789062,101.83999633789062,54783765,0.0,0.0
2024-09-06 12:30:00-04:00,101.85900115966797,103.2699966430664,101.5999984741211,102.61499786376953,102.61499786376953,35350486,0.0,0.0
2024-09-06 13:30:00-04:00,102.5999984741211,102.7300033569336,101.77999877929688,102.00990295410156,102.00990295410156,30018251,0.0,0.0
2024-09-06 14:30:00-04:00,102.01000213623047,103.56999969482422,101.99019622802734,103.38500213623047,103.38500213623047,35575241,0.0,0.0
2024-09-06 15:30:00-04:00,103.4000015258789,103.66500091552734,102.48999786376953,102.83999633789062,102.83999633789062,27855515,0.0,0.0
2024-09-09 09:30:00-04:00,104.86499786376953,106.375,104.81999969482422,105.04199981689453,105.04199981689453,82098735,0.0,0.0
2024-09-09 10:30:00-04:00,105.0199966430664,105.07990264892578,103.69000244140625,104.93000030517578,104.93000030517578,42550860,0.0,0.0
2024-09-09 11:30:00-04:00,104.93099975585938,105.68000030517578,104.70999908447266,105.56999969482422,105.56999969482422,26639014,0.0,0.0
2024-09-09 12:30:00-04:00,105.56999969482422,106.19999694824219,105.19000244140625,105.94999694824219,105.94999694824219,24285051,0.0,0.0
2024-09-09 13:30:00-04:00,105.94499969482422,105.94499969482422,104.91000366210938,104.94000244140625,104.94000244140625,24252460,0.0,0.0
2024-09-09 14:30:00-04:00,104.94000244140625,105.88500213623047,104.68000030517578,105.80139923095703,105.80139923095703,22150277,0.0,0.0
2024-09-09 15:30:00-04:00,105.79000091552734,106.55000305175781,105.5250015258789,106.4800033569336,106.4800033569336,20173904,0.0,0.0
2024-09-10 09:30:00-04:00,108.04499816894531,109.37000274658203,105.95999908447266,107.29000091552734,107.29000091552734,87845460,0.0,0.0
2024-09-10 10:30:00-04:00,107.2405014038086,107.54499816894531,106.41600036621094,107.1177978515625,107.1177978515625,33241851,0.0,0.0
2024-09-10 11:30:00-04:00,107.0999984741211,107.44000244140625,104.94999694824219,105.45500183105469,105.45500183105469,36994246,0.0,0.0
2024-09-10 12:30:00-04:00,105.44999694824219,106.6500015258789,105.41000366210938,106.19999694824219,106.19999694824219,24532466,0.0,0.0
2024-09-10 13:30:00-04:00,106.19499969482422,107.47000122070312,106.12000274658203,107.29419708251953,107.29419708251953,22080720,0.0,0.0
2024-09-10 14:30:00-04:00,107.30000305175781,107.58000183105469,107.02999877929688,107.54989624023438,107.54989624023438,20222622,0.0,0.0
2024-09-10 15:30:00-04:00,107.54499816894531,108.18000030517578,107.33000183105469,108.0199966430664,108.0199966430664,20494338,0.0,0.0
2024-09-11 09:30:00-04:00,109.5,111.85009765625,108.5,109.31500244140625,109.31500244140625,104156057,0.0,0.0
2024-09-11 10:30:00-04:00,109.30999755859375,109.44000244140625,107.6011962890625,109.31999969482422,109.31999969482422,50513326,0.0,0.0
2024-09-11 11:30:00-04:00,109.30000305175781,112.87000274658203,109.16500091552734,112.82749938964844,112.82749938964844,59793549,0.0,0.0
2024-09-11 12:30:00-04:00,112.82050323486328,113.9000015258789,111.70999908447266,113.8550033569336,113.8550033569336,50045657,0.0,0.0
2024-09-11 13:30:00-04:00,113.86000061035156,115.37000274658203,113.36000061035156,115.27619934082031,115.27619934082031,50208711,0.0,0.0
2024-09-11 14:30:00-04:00,115.28500366210938,116.13999938964844,114.55999755859375,115.9800033569336,115.9800033569336,48831566,0.0,0.0
2024-09-11 15:30:00-04:00,115.98500061035156,117.18000030517578,115.66000366210938,116.8499984741211,116.8499984741211,39897445,0.0,0.0
2024-09-12 09:30:00-04:00,115.92970275878906,119.81999969482422,115.4198989868164,119.6050033569336,119.6050033569336,110932880,0.01,0.0
2024-09-12 10:30:00-04:00,119.60009765625,119.98999786376953,118.29000091552734,118.66999816894531,118.66999816894531,61988443,0.0,0.0
2024-09-12 11:30:00-04:00,118.67500305175781,119.30000305175781,117.7699966430664,119.13500213623047,119.13500213623047,39212589,0.0,0.0
2024-09-12 12:30:00-04:00,119.13939666748047,119.95999908447266,118.47000122070312,119.84010314941406,119.84010314941406,30068279,0.0,0.0
2024-09-12 13:30:00-04:00,119.8550033569336,120.79000091552734,119.46790313720703,120.40010070800781,120.40010070800781,38812810,0.0,0.0
2024-09-12 14:30:00-04:00,120.4000015258789,120.48999786376953,119.0999984741211,119.94999694824219,119.94999694824219,35025996,0.0,0.0
2024-09-12 15:30:00-04:00,119.95999908447266,120.0999984741211,119.0199966430664,119.18000030517578,119.18000030517578,25774270,0.0,0.0
2024-09-13 09:30:00-04:00,119.0,119.95500183105469,118.3499984741211,118.37000274658203,118.37000274658203,77115916,0.0,0.0
2024-09-13 10:30:00-04:00,117.87000274658203,119.79000091552734,117.85009765625,119.41020202636719,119.41020202636719,41632945,0.0,0.0
2024-09-13 11:30:00-04:00,119.41999816894531,119.55000305175781,118.30000305175781,118.71499633789062,118.71499633789062,27707927,0.0,0.0
2024-09-13 12:30:00-04:00,118.72000122070312,119.33000183105469,118.44499969482422,119.1050033569336,119.1050033569336,21624083,0.0,0.0
2024-09-13 13:30:00-04:00,119.1050033569336,119.16999816894531,118.3687973022461,118.61499786376953,118.61499786376953,17701903,0.0,0.0
2024-09-13 14:30:00-04:00,118.62000274658203,119.12999725341797,118.41999816894531,119.05999755859375,119.05999755859375,20818196,0.0,0.0
2024-09-13 15:30:00-04:00,119.05999755859375,119.13999938964844,118.70999908447266,119.06999969482422,119.06999969482422,17327901,0.0,0.0
2024-09-16 09:30:00-04:00,116.25990295410156,118.18000030517578,114.36000061035156,117.11499786376953,117.11499786376953,88468816,0.0,0.0
2024-09-16 10:30:00-04:00,117.12999725341797,117.2499008178711,116.02999877929688,116.625,116.625,35852811,0.0,0.0
2024-09-16 11:30:00-04:00,116.625,116.87000274658203,115.71089935302734,116.1698989868164,116.1698989868164,26871447,0.0,0.0
2024-09-16 12:30:00-04:00,116.16999816894531,116.79000091552734,115.75,116.62000274658203,116.62000274658203,18889204,0.0,0.0
2024-09-16 13:30:00-04:00,116.62079620361328,117.07499694824219,116.45010375976562,116.66500091552734,116.66500091552734,17703890,0.0,0.0
2024-09-16 14:30:00-04:00,116.66059875488281,116.68499755859375,116.0999984741211,116.35009765625,116.35009765625,17752526,0.0,0.0
2024-09-16 15:30:00-04:00,116.35600280761719,116.79000091552734,116.2300033569336,116.7699966430664,116.7699966430664,14443184,0.0,0.0
2024-09-17 09:30:00-04:00,118.75,118.76920318603516,116.76000213623047,117.7499008178711,117.7499008178711,64854037,0.0,0.0
2024-09-17 10:30:00-04:00,117.73999786376953,118.27059936523438,117.18000030517578,117.20999908447266,117.20999908447266,28647718,0.0,0.0
2024-09-17 11:30:00-04:00,117.20600128173828,117.5199966430664,115.97000122070312,116.52989959716797,116.52989959716797,25503727,0.0,0.0
2024-09-17 12:30:00-04:00,116.5199966430664,116.69999694824219,115.66999816894531,116.09500122070312,116.09500122070312,26392736,0.0,0.0
2024-09-17 13:30:00-04:00,116.08999633789062,116.26000213623047,114.83000183105469,115.37909698486328,115.37909698486328,25990083,0.0,0.0
2024-09-17 14:30:00-04:00,115.375,115.6500015258789,114.8550033569336,115.3499984741211,115.3499984741211,21933744,0.0,0.0
2024-09-17 15:30:00-04:00,115.34120178222656,115.6500015258789,114.9800033569336,115.58499908447266,115.58499908447266,18718670,0.0,0.0
2024-09-18 09:30:00-04:00,116.0,116.0999984741211,114.61920166015625,115.12000274658203,115.12000274658203,54005037,0.0,0.0
2024-09-18 10:30:00-04:00,115.12930297851562,115.4397964477539,114.52999877929688,114.82990264892578,114.82990264892578,24486152,0.0,0.0
2024-09-18 11:30:00-04:00,114.82219696044922,114.8499984741211,113.68000030517578,114.69000244140625,114.69000244140625,27633139,0.0,0.0
2024-09-18 12:30:00-04:00,114.69999694824219,115.33000183105469,114.56999969482422,115.0999984741211,115.0999984741211,21073731,0.0,0.0
2024-09-18 13:30:00-04:00,115.09500122070312,117.16999816894531,114.62999725341797,116.7750015258789,116.7750015258789,49042417,0.0,0.0
2024-09-18 14:30:00-04:00,116.77999877929688,117.69999694824219,113.51000213623047,115.38999938964844,115.38999938964844,66458647,0.0,0.0
2024-09-18 15:30:00-04:00,115.38999938964844,115.7300033569336,113.22000122070312,113.22000122070312,113.22000122070312,32757218,0.0,0.0
2024-09-19 09:30:00-04:00,117.625,119.34839630126953,117.44999694824219,119.22000122070312,119.22000122070312,95723223,0.0,0.0
2024-09-19 10:30:00-04:00,119.16999816894531,119.5999984741211,118.56909942626953,119.52519989013672,119.52519989013672,36413875,0.0,0.0
2024-09-19 11:30:00-04:00,119.5250015258789,119.66000366210938,118.7699966430664,119.16000366210938,119.16000366210938,26693186,0.0,0.0
2024-09-19 12:30:00-04:00,119.16999816894531,119.66000366210938,118.94000244140625,119.49500274658203,119.49500274658203,23193470,0.0,0.0
2024-09-19 13:30:00-04:00,119.5,119.5198974609375,118.66999816894531,119.1240005493164,119.1240005493164,21799497,0.0,0.0
2024-09-19 14:30:00-04:00,119.12999725341797,119.13500213623047,117.61000061035156,118.1449966430664,118.1449966430664,29362719,0.0,0.0
2024-09-19 15:30:00-04:00,118.16000366210938,118.6500015258789,117.70999908447266,117.9800033569336,117.9800033569336,21695352,0.0,0.0
2024-09-20 09:30:00-04:00,117.42009735107422,118.61810302734375,116.70999908447266,117.08000183105469,117.08000183105469,76665867,0.0,0.0
2024-09-20 10:30:00-04:00,117.06999969482422,117.41999816894531,115.39009857177734,115.73999786376953,115.73999786376953,41470671,0.0,0.0
2024-09-20 11:30:00-04:00,115.73999786376953,116.81999969482422,115.69999694824219,116.67939758300781,116.67939758300781,31124714,0.0,0.0
2024-09-20 12:30:00-04:00,116.66000366210938,116.66999816894531,116.0199966430664,116.19010162353516,116.19010162353516,18720226,0.0,0.0
2024-09-20 13:30:00-04:00,116.19000244140625,116.55999755859375,115.5,115.84449768066406,115.84449768066406,25463820,0.0,0.0
2024-09-20 14:30:00-04:00,115.83999633789062,116.72000122070312,115.69000244140625,116.62000274658203,116.62000274658203,22337565,0.0,0.0
2024-09-20 15:30:00-04:00,116.625,116.88999938964844,115.72000122070312,116.08000183105469,116.08000183105469,27559179,0.0,0.0
2024-09-23 09:30:00-04:00,116.45999908447266,116.98999786376953,115.44999694824219,116.17500305175781,116.17500305175781,56701554,0.0,0.0
2024-09-23 10:30:00-04:00,116.17500305175781,116.23999786376953,114.86000061035156,115.5250015258789,115.5250015258789,32593605,0.0,0.0
2024-09-23 11:30:00-04:00,115.52999877929688,116.3499984741211,115.44000244140625,115.49500274658203,115.49500274658203,24615527,0.0,0.0
2024-09-23 12:30:00-04:00,115.48999786376953,115.77999877929688,115.2699966430664,115.66999816894531,115.66999816894531,18461327,0.0,0.0
2024-09-23 13:30:00-04:00,115.66500091552734,116.22989654541016,115.55999755859375,116.11029815673828,116.11029815673828,14762662,0.0,0.0
2024-09-23 14:30:00-04:00,116.11000061035156,116.6050033569336,115.91000366210938,116.52899932861328,116.52899932861328,15548684,0.0,0.0
2024-09-23 15:30:00-04:00,116.52940368652344,116.56999969482422,116.1500015258789,116.23999786376953,116.23999786376953,14358863,0.0,0.0
2024-09-24 09:30:00-04:00,116.51499938964844,117.61000061035156,115.83999633789062,115.98410034179688,115.98410034179688,56053899,0.0,0.0
2024-09-24 10:30:00-04:00,115.98500061035156,117.44999694824219,115.37999725341797,117.37999725341797,117.37999725341797,37634844,0.0,0.0
2024-09-24 11:30:00-04:00,117.38990020751953,121.62000274658203,117.37999725341797,120.77999877929688,120.77999877929688,94116304,0.0,0.0
2024-09-24 12:30:00-04:00,120.78209686279297,121.47000122070312,120.55169677734375,121.29499816894531,121.29499816894531,36259139,0.0,0.0
2024-09-24 13:30:00-04:00,121.31500244140625,121.80000305175781,121.0999984741211,121.30999755859375,121.30999755859375,30789973,0.0,0.0
2024-09-24 14:30:00-04:00,121.31500244140625,121.4000015258789,120.43000030517578,120.43099975585938,120.43099975585938,28892110,0.0,0.0
2024-09-24 15:30:00-04:00,120.43499755859375,121.18000030517578,120.0999984741211,120.94999694824219,120.94999694824219,28259500,0.0,0.0
2024-09-25 09:30:00-04:00,122.25,124.93000030517578,122.19999694824219,124.56500244140625,124.56500244140625,95740250,0.0,0.0
2024-09-25 10:30:00-04:00,124.5,124.9000015258789,124.0199966430664,124.02519989013672,124.02519989013672,41870989,0.0,0.0
2024-09-25 11:30:00-04:00,124.0199966430664,124.22930145263672,123.05999755859375,123.7970962524414,123.7970962524414,36973240,0.0,0.0
2024-09-25 12:30:00-04:00,123.80000305175781,123.88999938964844,122.76000213623047,123.25990295410156,123.25990295410156,27098149,0.0,0.0
2024-09-25 13:30:00-04:00,123.25,123.5999984741211,122.62000274658203,123.5999984741211,123.5999984741211,24210456,0.0,0.0
2024-09-25 14:30:00-04:00,123.55999755859375,123.5999984741211,123.20999908447266,123.29000091552734,123.29000091552734,15776500,0.0,0.0
2024-09-25 15:30:00-04:00,123.30000305175781,123.58999633789062,123.22000122070312,123.55999755859375,123.55999755859375,15319575,0.0,0.0
2024-09-26 09:30:00-04:00,126.375,127.4800033569336,125.65010070800781,125.66999816894531,125.66999816894531,90395504,0.0,0.0
2024-09-26 10:30:00-04:00,125.67990112304688,125.83999633789062,122.15499877929688,123.53910064697266,123.53910064697266,65540148,0.0,0.0
2024-09-26 11:30:00-04:00,123.5250015258789,124.4885025024414,122.94999694824219,123.42169952392578,123.42169952392578,31071894,0.0,0.0
2024-09-26 12:30:00-04:00,123.41010284423828,123.55000305175781,121.80000305175781,122.63999938964844,122.63999938964844,26191868,0.0,0.0
2024-09-26 13:30:00-04:00,122.64089965820312,124.04979705810547,122.55000305175781,124.029296875,124.029296875,26965092,0.0,0.0
2024-09-26 14:30:00-04:00,124.0250015258789,124.44999694824219,123.52999877929688,124.12999725341797,124.12999725341797,23400572,0.0,0.0
2024-09-26 15:30:00-04:00,124.13909912109375,124.23989868164062,123.6500015258789,123.98999786376953,123.98999786376953,16979294,0.0,0.0
2024-09-27 09:30:00-04:00,123.5,123.5,120.91000366210938,121.41999816894531,121.41999816894531,70249135,0.0,0.0
2024-09-27 10:30:00-04:00,121.43299865722656,121.5198974609375,119.81999969482422,120.25499725341797,120.25499725341797,47481708,0.0,0.0
2024-09-27 11:30:00-04:00,120.25920104980469,120.95500183105469,119.95999908447266,120.83000183105469,120.83000183105469,27820965,0.0,0.0
2024-09-27 12:30:00-04:00,120.83000183105469,121.18000030517578,120.19999694824219,120.21920013427734,120.21920013427734,19945637,0.0,0.0
2024-09-27 13:30:00-04:00,120.21080017089844,120.95999908447266,119.3499984741211,119.3499984741211,119.3499984741211,24732932,0.0,0.0
2024-09-27 14:30:00-04:00,119.37000274658203,120.5260009765625,119.26000213623047,120.5,120.5,27723104,0.0,0.0
2024-09-27 15:30:00-04:00,120.4801025390625,121.97000122070312,120.38009643554688,121.4000015258789,121.4000015258789,27623003,0.0,0.0
2024-09-30 09:30:00-04:00,118.75,121.2699966430664,118.66000366210938,120.0907974243164,120.0907974243164,66913853,0.0,0.0
2024-09-30 10:30:00-04:00,120.0999984741211,120.97380065917969,119.66000366210938,120.97380065917969,120.97380065917969,26448987,0.0,0.0
2024-09-30 11:30:00-04:00,121.06500244140625,121.0999984741211,120.26000213623047,120.71499633789062,120.71499633789062,21952911,0.0,0.0
2024-09-30 12:30:00-04:00,120.72000122070312,120.80999755859375,119.95999908447266,120.10070037841797,120.10070037841797,16099303,0.0,0.0
2024-09-30 13:30:00-04:00,120.1050033569336,120.69000244140625,119.18000030517578,119.47000122070312,119.47000122070312,21885081,0.0,0.0
2024-09-30 14:30:00-04:00,119.47000122070312,120.36000061035156,119.19000244140625,120.08499908447266,120.08499908447266,23135879,0.0,0.0
2024-09-30 15:30:00-04:00,120.08000183105469,121.5,119.8197021484375,121.48999786376953,121.48999786376953,22603713,0.0,0.0
2024-10-01 09:30:00-04:00,121.5,122.38990020751953,117.74089813232422,117.88919830322266,117.88919830322266,70408748,0.0,0.0
2024-10-01 10:30:00-04:00,117.5999984741211,118.47000122070312,116.6050033569336,117.41999816894531,117.41999816894531,49018494,0.0,0.0
2024-10-01 11:30:00-04:00,117.41000366210938,118.08999633789062,116.9000015258789,117.4800033569336,117.4800033569336,32494796,0.0,0.0
2024-10-01 12:30:00-04:00,117.4800033569336,117.5999984741211,115.79000091552734,115.99500274658203,115.99500274658203,36720338,0.0,0.0
2024-10-01 13:30:00-04:00,115.98989868164062,117.94499969482422,115.88999938964844,117.81009674072266,117.81009674072266,29536695,0.0,0.0
2024-10-01 14:30:00-04:00,117.81400299072266,118.05999755859375,117.23999786376953,117.4749984741211,117.4749984741211,24719590,0.0,0.0
2024-10-01 15:30:00-04:00,117.47000122070312,117.47000122070312,116.72000122070312,116.94989776611328,116.94989776611328,22720466,0.0,0.0
2024-10-02 09:30:00-04:00,116.41999816894531,118.75,115.13999938964844,118.25,118.25,66749149,0.0,0.0
2024-10-02 10:30:00-04:00,118.25,119.23999786376953,117.62999725341797,118.872802734375,118.872802734375,30144068,0.0,0.0
2024-10-02 11:30:00-04:00,118.87999725341797,119.29000091552734,118.56999969482422,118.98500061035156,118.98500061035156,23327842,0.0,0.0
2024-10-02 12:30:00-04:00,118.98999786376953,118.98999786376953,117.83999633789062,118.37920379638672,118.37920379638672,17473621,0.0,0.0
2024-10-02 13:30:00-04:00,118.36000061035156,118.88999938964844,117.76000213623047,118.62999725341797,118.62999725341797,17602525,0.0,0.0
2024-10-02 14:30:00-04:00,118.62999725341797,119.16000366210938,118.4800033569336,119.04000091552734,119.04000091552734,17840580,0.0,0.0
2024-10-02 15:30:00-04:00,119.05000305175781,119.37999725341797,118.76000213623047,118.83989715576172,118.83989715576172,16622500,0.0,0.0
2024-10-03 09:30:00-04:00,120.91999816894531,124.36000061035156,120.34010314941406,122.26000213623047,122.26000213623047,104618154,0.0,0.0
2024-10-03 10:30:00-04:00,122.26000213623047,123.16000366210938,121.77999877929688,122.7249984741211,122.7249984741211,41186772,0.0,0.0
2024-10-03 11:30:00-04:00,122.72000122070312,123.33000183105469,122.6968002319336,123.04000091552734,123.04000091552734,24893614,0.0,0.0
2024-10-03 12:30:00-04:00,123.05000305175781,123.06999969482422,121.45999908447266,122.69999694824219,122.69999694824219,29056405,0.0,0.0
2024-10-03 13:30:00-04:00,122.69999694824219,123.19999694824219,122.38200378417969,122.74500274658203,122.74500274658203,20102782,0.0,0.0
2024-10-03 14:30:00-04:00,122.74500274658203,122.87989807128906,122.11250305175781,122.1604995727539,122.1604995727539,18091694,0.0,0.0
2024-10-03 15:30:00-04:00,122.16999816894531,123.0,122.15499877929688,122.83999633789062,122.83999633789062,18226899,0.0,0.0
2024-10-04 09:30:00-04:00,124.93499755859375,125.0,121.9000015258789,122.5199966430664,122.5199966430664,80373372,0.0,0.0
2024-10-04 10:30:00-04:00,122.52999877929688,124.0999984741211,122.3550033569336,123.58999633789062,123.58999633789062,36945317,0.0,0.0
2024-10-04 11:30:00-04:00,123.58000183105469,124.3499984741211,123.26000213623047,123.83000183105469,123.83000183105469,25045462,0.0,0.0
2024-10-04 12:30:00-04:00,123.83000183105469,124.48999786376953,123.7699966430664,124.03500366210938,124.03500366210938,18530654,0.0,0.0
2024-10-04 13:30:00-04:00,124.04000091552734,124.5999984741211,123.76000213623047,124.59339904785156,124.59339904785156,22292813,0.0,0.0
2024-10-04 14:30:00-04:00,124.58999633789062,124.69999694824219,124.30000305175781,124.55500030517578,124.55500030517578,18383132,0.0,0.0
2024-10-04 15:30:00-04:00,124.55500030517578,125.0199966430664,124.4800033569336,124.88999938964844,124.88999938964844,24014244,0.0,0.0
2024-10-07 09:30:00-04:00,124.94999694824219,127.80999755859375,124.94999694824219,127.24500274658203,127.24500274658203,80097596,0.0,0.0
2024-10-07 10:30:00-04:00,127.24500274658203,128.61000061035156,126.51000213623047,128.5991973876953,128.5991973876953,47992679,0.0,0.0
2024-10-07 11:30:00-04:00,128.5998992919922,129.64999389648438,128.5500030517578,129.55630493164062,129.55630493164062,46140495,0.0,0.0
2024-10-07 12:30:00-04:00,129.5594024658203,129.6999969482422,128.80999755859375,129.42970275878906,129.42970275878906,29112870,0.0,0.0
2024-10-07 13:30:00-04:00,129.42999267578125,130.63999938964844,129.1699981689453,129.72999572753906,129.72999572753906,49595566,0.0,0.0
2024-10-07 14:30:00-04:00,129.72999572753906,129.7799072265625,127.94000244140625,128.2449951171875,128.2449951171875,43181861,0.0,0.0
2024-10-07 15:30:00-04:00,128.25,128.6199951171875,127.5199966430664,127.79000091552734,127.79000091552734,26902103,0.0,0.0
