timestamp,predicted,bullish_probability,bearish_probability,confidence,score,regime,data_coverage,intelligence_coverage,phase24_grade,phase24_eligible,phase24_agreement,phase24_conflict,phase25_grade,phase25_eligible,confluence_score,confluence_completeness,confluence_alignment,chart_direction,nq_contract,es_contract,chart_data_status,outcome_provider,outcome_contract,entry_bar_end,entry_nq,entry_staleness_min,nq_4h,outcome_4h_bar_end,outcome_4h_staleness_min,nq_8h,outcome_8h_bar_end,outcome_8h_staleness_min,actual_4h,actual_8h,correct_4h,correct_8h,move_4h_pct,move_8h_pct,market_available,market_requested,dxy_source,us10y_source,news_articles,news_directional,news_evidence,macro_source_status,macro_high_impact,macro_event_risk,earnings_evidence,earnings_catalyst_risk,earnings_future_eps_used,liquidity_contract,liquidity_evidence,signals_json,chart_json,phase33_raw_score,phase33_x,phase33_leading,phase33_price,phase33_alignment,phase33_persistence,phase33_acceleration,phase33_analog_vote,phase33_probability_4h,phase33_probability_8h
2026-02-12T17:00:00+00:00,BEARISH,24.4,75.6,67.3,-0.586,TREND,0.92,0.69,A+,True,0.922,0.078,WATCH,False,50.0,0.5,1.0,BEARISH,NQH6,ESH6,REAL_NQ_ES,Massive Futures,NQH6,2026-02-12T17:00:00+00:00,24878.5,0.0,24763.5,2026-02-12T21:00:00+00:00,0.0,24731.25,2026-02-13T01:00:00+00:00,0.0,BEARISH,BEARISH,True,True,-0.4622465180778584,-0.5918765198866491,20,20,Yahoo Finance DX-Y.NYB historical 1H,Yahoo Finance ^TNX historical 1H,734,9,available,unavailable_plan,False,False,missing,False,False,NQH6,available,"[{""name"":""NQ structure"",""score"":-0.9005170135329218,""weight"":0.2,""freshness"":""live""},{""name"":""SPX confirmation"",""score"":-0.6012261193285321,""weight"":0.1,""freshness"":""live""},{""name"":""DXY"",""score"":0.01856643217396629,""weight"":0.08,""freshness"":""live""},{""name"":""US10Y"",""score"":0.0,""weight"":0.07,""freshness"":""live""},{""name"":""Mega-cap leadership"",""score"":-0.7426541841092641,""weight"":0.2,""freshness"":""live""},{""name"":""Semiconductors"",""score"":-0.7869495922825396,""weight"":0.12,""freshness"":""live""},{""name"":""Breadth"",""score"":-0.7382030574271394,""weight"":0.08,""freshness"":""live""},{""name"":""News"",""score"":0.5022593338339806,""weight"":0.07,""freshness"":""live""},{""name"":""Macro calendar"",""score"":0.0,""weight"":0.04,""freshness"":""missing""},{""name"":""Earnings/guidance"",""score"":0.0,""weight"":0.04,""freshness"":""missing""}]","{""direction"":""BEARISH"",""timeframe"":""4H+1H+5M"",""forecast_direction_used_for_detection"":false,""htf_poi"":{""direction"":""BEARISH"",""source"":""4H deterministic POI from OB/FVG""},""htf_poi_direction"":""BEARISH"",""order_block"":{""direction"":""BEARISH"",""zone_low"":25324.75,""zone_high"":25374.0,""source"":""deterministic_4h_displacement""},""order_block_direction"":""BEARISH"",""fvg"":null,""fvg_direction"":null,""liquidity_sweep"":null,""liquidity_direction"":null,""smt"":null,""smt_direction"":null,""session_context"":null,""session_direction"":null,""execution_confirmation"":null,""execution_direction"":null,""nq_contract"":""NQH6"",""es_contract"":""ESH6"",""data_status"":""REAL_NQ_ES""}",-0.17004670258958754,-0.42511675647396885,-0.33545816959136127,-0.9005170135329218,0.8,0.5,-0.006415273551082822,0.1428571428571428,52.6,54.7
2026-02-13T17:00:00+00:00,BULLISH,50.9,49.1,50.3,0.018,BALANCED,0.92,0.69,NO_TRADE,False,0.68,0.32,NO_TRADE,False,60.0,0.85,0.706,BULLISH,NQH6,ESH6,REAL_NQ_ES,Massive Futures,NQH6,2026-02-13T17:00:00+00:00,24894.5,0.0,24802.0,2026-02-13T21:00:00+00:00,0.0,,,180.0,BEARISH,,False,,-0.37156801703187453,,20,20,Yahoo Finance DX-Y.NYB historical 1H,Yahoo Finance ^TNX historical 1H,812,12,available,unavailable_plan,False,False,missing,False,False,NQH6,available,"[{""name"":""NQ structure"",""score"":0.2039671428898098,""weight"":0.2,""freshness"":""live""},{""name"":""SPX confirmation"",""score"":0.190836787888801,""weight"":0.1,""freshness"":""live""},{""name"":""DXY"",""score"":0.05411091156243468,""weight"":0.08,""freshness"":""live""},{""name"":""US10Y"",""score"":0.0,""weight"":0.07,""freshness"":""live""},{""name"":""Mega-cap leadership"",""score"":-0.355077592240441,""weight"":0.2,""freshness"":""live""},{""name"":""Semiconductors"",""score"":0.13973002257568107,""weight"":0.12,""freshness"":""live""},{""name"":""Breadth"",""score"":-0.024037886065004278,""weight"":0.08,""freshness"":""live""},{""name"":""News"",""score"":0.1340970635825559,""weight"":0.07,""freshness"":""live""},{""name"":""Macro calendar"",""score"":0.0,""weight"":0.04,""freshness"":""missing""},{""name"":""Earnings/guidance"",""score"":0.0,""weight"":0.04,""freshness"":""missing""}]","{""direction"":""BULLISH"",""timeframe"":""4H+1H+5M"",""forecast_direction_used_for_detection"":false,""htf_poi"":{""direction"":""MIXED"",""source"":""4H deterministic POI from OB/FVG""},""htf_poi_direction"":""MIXED"",""order_block"":{""direction"":""BULLISH"",""zone_low"":24624.0,""zone_high"":24808.0,""source"":""deterministic_4h_displacement""},""order_block_direction"":""BULLISH"",""fvg"":{""direction"":""BEARISH"",""zone_low"":24912.75,""zone_high"":25006.5,""source"":""deterministic_4h_ohlc""},""fvg_direction"":""BEARISH"",""liquidity_sweep"":{""direction"":""BULLISH"",""events"":[{""level"":""PREV_NY_LOW"",""price"":24721.5,""direction"":""BULLISH"",""event"":""SELL-SIDE LOW SWEEP RECLAIM"",""event_time"":""2026-02-13T15:45:00+00:00""}],""source"":""NQ_5m_completed_bars_independent_detection""},""liquidity_direction"":""BULLISH"",""smt"":null,""smt_direction"":null,""session_context"":{""direction"":""BULLISH"",""session"":""NEW_YORK"",""source"":""UTC session windows + completed NQ bars""},""session_direction"":""BULLISH"",""execution_confirmation"":null,""execution_direction"":null,""nq_contract"":""NQH6"",""es_contract"":""ESH6"",""data_status"":""REAL_NQ_ES""}",0.1073775998572038,0.26844399964300947,0.01995132961486105,0.2039671428898098,0.75,0.6666666666666666,0.006425297797485983,0.0,54.6,60.8
2026-02-16T17:00:00+00:00,BEARISH,44.4,55.6,47.8,-0.115,BALANCED,0.92,0.69,NO_TRADE,False,0.571,0.429,NO_TRADE,False,50.0,0.75,0.667,BEARISH,NQH6,ESH6,REAL_NQ_ES,Massive Futures,NQH6,2026-02-16T17:00:00+00:00,24728.75,0.0,,,180.0,24788.25,2026-02-17T01:00:00+00:00,0.0,,BULLISH,,False,,0.24061062528433502,20,20,Yahoo Finance DX-Y.NYB historical 1H,Yahoo Finance ^TNX historical 1H,395,4,available,unavailable_plan,False,False,missing,False,False,NQH6,available,"[{""name"":""NQ structure"",""score"":0.10490290485107333,""weight"":0.2,""freshness"":""live""},{""name"":""SPX confirmation"",""score"":0.027891496077271184,""weight"":0.1,""freshness"":""live""},{""name"":""DXY"",""score"":-0.0505767680921506,""weight"":0.08,""freshness"":""live""},{""name"":""US10Y"",""score"":0.0,""weight"":0.07,""freshness"":""live""},{""name"":""Mega-cap leadership"",""score"":-0.5514724035913772,""weight"":0.2,""freshness"":""live""},{""name"":""Semiconductors"",""score"":-0.0676966374367334,""weight"":0.12,""freshness"":""live""},{""name"":""Breadth"",""score"":-0.1901107517058862,""weight"":0.08,""freshness"":""live""},{""name"":""News"",""score"":0.19663899506626017,""weight"":0.07,""freshness"":""live""},{""name"":""Macro calendar"",""score"":0.0,""weight"":0.04,""freshness"":""missing""},{""name"":""Earnings/guidance"",""score"":0.0,""weight"":0.04,""freshness"":""missing""}]","{""direction"":""BEARISH"",""timeframe"":""4H+1H+5M"",""forecast_direction_used_for_detection"":false,""htf_poi"":{""direction"":""BEARISH"",""source"":""4H deterministic POI from OB/FVG""},""htf_poi_direction"":""BEARISH"",""order_block"":{""direction"":""BEARISH"",""zone_low"":24841.0,""zone_high"":24922.25,""source"":""deterministic_4h_displacement""},""order_block_direction"":""BEARISH"",""fvg"":null,""fvg_direction"":null,""liquidity_sweep"":{""direction"":""BULLISH"",""events"":[{""level"":""LONDON_PREFIX_LOW"",""price"":24692.75,""direction"":""BULLISH"",""event"":""SELL-SIDE LOW SWEEP RECLAIM"",""event_time"":""2026-02-16T16:40:00+00:00""}],""source"":""NQ_5m_completed_bars_independent_detection""},""liquidity_direction"":""BULLISH"",""smt"":null,""smt_direction"":null,""session_context"":{""direction"":""BULLISH"",""session"":""NEW_YORK"",""source"":""UTC session windows + completed NQ bars""},""session_direction"":""BULLISH"",""execution_confirmation"":null,""execution_direction"":null,""nq_contract"":""NQH6"",""es_contract"":""ESH6"",""data_status"":""REAL_NQ_ES""}",-0.04421165315035498,-0.11052913287588745,-0.09076086709751659,0.10490290485107333,0.6666666666666666,0.3333333333333333,0.0011485849191859537,0.4285714285714286,53.5,57.5
2026-02-17T17:00:00+00:00,BEARISH,45.0,55.0,62.3,-0.101,BALANCED,0.92,0.69,NO_TRADE,False,0.832,0.168,NO_TRADE,False,40.0,0.85,0.471,BULLISH,NQH6,ESH6,REAL_NQ_ES,Massive Futures,NQH6,2026-02-17T17:00:00+00:00,24759.25,0.0,24776.5,2026-02-17T21:00:00+00:00,0.0,24727.0,2026-02-18T01:00:00+00:00,0.0,BULLISH,BEARISH,False,True,0.0696709310661672,-0.13025434938457345,20,20,Yahoo Finance DX-Y.NYB historical 1H,Yahoo Finance ^TNX historical 1H,448,5,available,unavailable_plan,False,False,missing,False,False,NQH6,available,"[{""name"":""NQ structure"",""score"":-0.14622393275443477,""weight"":0.2,""freshness"":""live""},{""name"":""SPX confirmation"",""score"":0.0,""weight"":0.1,""freshness"":""live""},{""name"":""DXY"",""score"":-0.1727155459253268,""weight"":0.08,""freshness"":""live""},{""name"":""US10Y"",""score"":0.0,""weight"":0.07,""freshness"":""live""},{""name"":""Mega-cap leadership"",""score"":0.057035750325480604,""weight"":0.2,""freshness"":""live""},{""name"":""Semiconductors"",""score"":-0.1609711153537294,""weight"":0.12,""freshness"":""live""},{""name"":""Breadth"",""score"":-0.1852170285233811,""weight"":0.08,""freshness"":""live""},{""name"":""News"",""score"":-0.014659215059913078,""weight"":0.07,""freshness"":""live""},{""name"":""Macro calendar"",""score"":0.0,""weight"":0.04,""freshness"":""missing""},{""name"":""Earnings/guidance"",""score"":0.0,""weight"":0.04,""freshness"":""missing""}]","{""direction"":""BULLISH"",""timeframe"":""4H+1H+5M"",""forecast_direction_used_for_detection"":false,""htf_poi"":{""direction"":""BEARISH"",""source"":""4H deterministic POI from OB/FVG""},""htf_poi_direction"":""BEARISH"",""order_block"":{""direction"":""BEARISH"",""zone_low"":24739.0,""zone_high"":24842.5,""source"":""deterministic_4h_displacement""},""order_block_direction"":""BEARISH"",""fvg"":null,""fvg_direction"":null,""liquidity_sweep"":{""direction"":""BULLISH"",""events"":[{""level"":""PREV_NY_LOW"",""price"":24670.75,""direction"":""BULLISH"",""event"":""SELL-SIDE LOW SWEEP RECLAIM"",""event_time"":""2026-02-17T16:05:00+00:00""}],""source"":""NQ_5m_completed_bars_independent_detection""},""liquidity_direction"":""BULLISH"",""smt"":{""direction"":""BEARISH"",""event"":""NQ/ES buy-side SMT divergence"",""source"":""Massive NQ+ES 5m""},""smt_direction"":""BEARISH"",""session_context"":{""direction"":""BULLISH"",""session"":""NEW_YORK"",""source"":""UTC session windows + completed NQ bars""},""session_direction"":""BULLISH"",""execution_confirmation"":null,""execution_direction"":null,""nq_contract"":""NQH6"",""es_contract"":""ESH6"",""data_status"":""REAL_NQ_ES""}",-0.18562901251706232,-0.4640725312926558,-0.0680753077909814,-0.14622393275443477,1.0,0.3333333333333333,-0.023256673209581632,-0.33333333333333337,52.5,54.4
2026-02-18T17:00:00+00:00,BULLISH,71.5,28.5,69.5,0.473,TREND,0.92,0.69,A+,True,1.0,0.0,WATCH,False,20.0,0.75,0.267,BULLISH,NQH6,ESH6,REAL_NQ_ES,Massive Futures,NQH6,2026-02-18T17:00:00+00:00,25061.5,0.0,24957.5,2026-02-18T21:00:00+00:00,0.0,24948.0,2026-02-19T01:00:00+00:00,0.0,BEARISH,BEARISH,False,False,-0.41497915128783197,-0.45288590068431656,20,20,Yahoo Finance DX-Y.NYB historical 1H,Yahoo Finance ^TNX historical 1H,568,9,available,unavailable_plan,False,False,missing,False,False,NQH6,available,"[{""name"":""NQ structure"",""score"":0.644554963366622,""weight"":0.2,""freshness"":""live""},{""name"":""SPX confirmation"",""score"":0.4005837204778469,""weight"":0.1,""freshness"":""live""},{""name"":""DXY"",""score"":-0.1414064094352853,""weight"":0.08,""freshness"":""live""},{""name"":""US10Y"",""score"":0.0,""weight"":0.07,""freshness"":""live""},{""name"":""Mega-cap leadership"",""score"":0.5799010973732008,""weight"":0.2,""freshness"":""live""},{""name"":""Semiconductors"",""score"":0.5213655207317546,""weight"":0.12,""freshness"":""live""},{""name"":""Breadth"",""score"":0.47345597651164456,""weight"":0.08,""freshness"":""live""},{""name"":""News"",""score"":0.2848049589139476,""weight"":0.07,""freshness"":""live""},{""name"":""Macro calendar"",""score"":0.0,""weight"":0.04,""freshness"":""missing""},{""name"":""Earnings/guidance"",""score"":0.0,""weight"":0.04,""freshness"":""missing""}]","{""direction"":""BULLISH"",""timeframe"":""4H+1H+5M"",""forecast_direction_used_for_detection"":false,""htf_poi"":{""direction"":""BEARISH"",""source"":""4H deterministic POI from OB/FVG""},""htf_poi_direction"":""BEARISH"",""order_block"":null,""order_block_direction"":null,""fvg"":{""direction"":""BEARISH"",""zone_low"":25031.75,""zone_high"":25324.75,""source"":""deterministic_4h_ohlc""},""fvg_direction"":""BEARISH"",""liquidity_sweep"":{""direction"":""BEARISH"",""events"":[{""level"":""LONDON_PREFIX_HIGH"",""price"":25074.0,""direction"":""BEARISH"",""event"":""BUY-SIDE HIGH SWEEP REJECT"",""event_time"":""2026-02-18T16:55:00+00:00""}],""source"":""NQ_5m_completed_bars_independent_detection""},""liquidity_direction"":""BEARISH"",""smt"":null,""smt_direction"":null,""session_context"":{""direction"":""BEARISH"",""session"":""NEW_YORK"",""source"":""UTC session windows + completed NQ bars""},""session_direction"":""BEARISH"",""execution_confirmation"":{""direction"":""BEARISH"",""event"":""5m structure break after sweep"",""source"":""NQ_5m_completed_bars""},""execution_direction"":""BEARISH"",""nq_contract"":""NQH6"",""es_contract"":""ESH6"",""data_status"":""REAL_NQ_ES""}",0.21216727219714598,0.5304181804928649,0.3026721235104442,0.644554963366622,0.8333333333333334,0.6666666666666666,0.01831507926865316,-0.5,55.4,63.0
2026-02-19T17:00:00+00:00,BEARISH,49.0,51.0,45.8,-0.021,BALANCED,0.92,0.69,NO_TRADE,False,0.551,0.449,NO_TRADE,False,60.0,0.6,1.0,BEARISH,NQH6,ESH6,REAL_NQ_ES,Massive Futures,NQH6,2026-02-19T17:00:00+00:00,24843.75,0.0,24863.5,2026-02-19T21:00:00+00:00,0.0,24901.0,2026-02-20T01:00:00+00:00,0.0,BULLISH,BULLISH,False,False,0.07949685534591196,0.23044025157232706,20,20,Yahoo Finance DX-Y.NYB historical 1H,Yahoo Finance ^TNX historical 1H,686,18,available,unavailable_plan,False,False,missing,False,False,NQH6,available,"[{""name"":""NQ structure"",""score"":-0.15850074828960575,""weight"":0.2,""freshness"":""live""},{""name"":""SPX confirmation"",""score"":-0.1490099610079113,""weight"":0.1,""freshness"":""live""},{""name"":""DXY"",""score"":-0.09668760361337574,""weight"":0.08,""freshness"":""live""},{""name"":""US10Y"",""score"":0.0,""weight"":0.07,""freshness"":""live""},{""name"":""Mega-cap leadership"",""score"":0.08219720613202049,""weight"":0.2,""freshness"":""live""},{""name"":""Semiconductors"",""score"":-0.09872191661708711,""weight"":0.12,""freshness"":""live""},{""name"":""Breadth"",""score"":0.01853873634722496,""weight"":0.08,""freshness"":""live""},{""name"":""News"",""score"":0.21738508796484882,""weight"":0.07,""freshness"":""live""},{""name"":""Macro calendar"",""score"":0.0,""weight"":0.04,""freshness"":""missing""},{""name"":""Earnings/guidance"",""score"":0.0,""weight"":0.04,""freshness"":""missing""}]","{""direction"":""BEARISH"",""timeframe"":""4H+1H+5M"",""forecast_direction_used_for_detection"":false,""htf_poi"":{""direction"":""BEARISH"",""source"":""4H deterministic POI from OB/FVG""},""htf_poi_direction"":""BEARISH"",""order_block"":{""direction"":""BEARISH"",""zone_low"":24940.75,""zone_high"":25047.25,""source"":""deterministic_4h_displacement""},""order_block_direction"":""BEARISH"",""fvg"":null,""fvg_direction"":null,""liquidity_sweep"":null,""liquidity_direction"":null,""smt"":{""direction"":""BEARISH"",""event"":""NQ/ES buy-side SMT divergence"",""source"":""Massive NQ+ES 5m""},""smt_direction"":""BEARISH"",""session_context"":null,""session_direction"":null,""execution_confirmation"":null,""execution_direction"":null,""nq_contract"":""NQH6"",""es_contract"":""ESH6"",""data_status"":""REAL_NQ_ES""}",-0.05835462983189054,-0.14588657457972634,-0.0037569215420399887,-0.15850074828960575,0.6,0.5,0.003849973063274702,-0.6,53.4,57.2
2026-02-20T17:00:00+00:00,BULLISH,61.5,38.5,72.0,0.239,TRANSITION,0.92,0.69,NO_TRADE,False,0.903,0.097,NO_TRADE,False,35.0,0.7,0.5,BULLISH,NQH6,ESH6,REAL_NQ_ES,Massive Futures,NQH6,2026-02-20T17:00:00+00:00,25098.0,0.0,25074.75,2026-02-20T21:00:00+00:00,0.0,,,180.0,BEARISH,,False,,-0.09263686349509921,,20,20,Yahoo Finance DX-Y.NYB historical 1H,Yahoo Finance ^TNX historical 1H,747,23,available,unavailable_plan,False,False,missing,False,False,NQH6,available,"[{""name"":""NQ structure"",""score"":0.248558369547716,""weight"":0.2,""freshness"":""live""},{""name"":""SPX confirmation"",""score"":0.11976358117137993,""weight"":0.1,""freshness"":""live""},{""name"":""DXY"",""score"":0.10867992854016362,""weight"":0.08,""freshness"":""live""},{""name"":""US10Y"",""score"":0.0,""weight"":0.07,""freshness"":""live""},{""name"":""Mega-cap leadership"",""score"":0.38262037564925155,""weight"":0.2,""freshness"":""live""},{""name"":""Semiconductors"",""score"":0.071421156495859,""weight"":0.12,""freshness"":""live""},{""name"":""Breadth"",""score"":0.29777740169676387,""weight"":0.08,""freshness"":""live""},{""name"":""News"",""score"":0.13255677612426606,""weight"":0.07,""freshness"":""live""},{""name"":""Macro calendar"",""score"":0.0,""weight"":0.04,""freshness"":""missing""},{""name"":""Earnings/guidance"",""score"":0.0,""weight"":0.04,""freshness"":""missing""}]","{""direction"":""BULLISH"",""timeframe"":""4H+1H+5M"",""forecast_direction_used_for_detection"":false,""htf_poi"":{""direction"":""MIXED"",""source"":""4H deterministic POI from OB/FVG""},""htf_poi_direction"":""MIXED"",""order_block"":{""direction"":""BULLISH"",""zone_low"":24811.25,""zone_high"":24984.75,""source"":""deterministic_4h_displacement""},""order_block_direction"":""BULLISH"",""fvg"":{""direction"":""BEARISH"",""zone_low"":25031.75,""zone_high"":25324.75,""source"":""deterministic_4h_ohlc""},""fvg_direction"":""BEARISH"",""liquidity_sweep"":null,""liquidity_direction"":null,""smt"":{""direction"":""BEARISH"",""event"":""NQ/ES buy-side SMT divergence"",""source"":""Massive NQ+ES 5m""},""smt_direction"":""BEARISH"",""session_context"":null,""session_direction"":null,""execution_confirmation"":null,""execution_direction"":null,""nq_contract"":""NQH6"",""es_contract"":""ESH6"",""data_status"":""REAL_NQ_ES""}",0.22702527237005535,0.5675631809251384,0.15897417423966914,0.248558369547716,1.0,0.6666666666666666,0.019169768929537413,-0.6,55.5,63.3
2026-02-23T17:00:00+00:00,BEARISH,32.2,67.8,65.8,-0.38,TREND,0.92,0.69,A+,True,0.92,0.08,A,False,60.0,0.6,1.0,BEARISH,NQH6,ESH6,REAL_NQ_ES,Massive Futures,NQH6,2026-02-23T17:00:00+00:00,24734.75,0.0,24768.0,2026-02-23T21:00:00+00:00,0.0,24816.0,2026-02-24T01:00:00+00:00,0.0,BULLISH,BULLISH,False,False,0.13442626264668128,0.3284852282719655,20,20,Yahoo Finance DX-Y.NYB historical 1H,Yahoo Finance ^TNX historical 1H,397,6,available,unavailable_plan,False,False,missing,False,False,NQH6,available,"[{""name"":""NQ structure"",""score"":-0.5912602250703358,""weight"":0.2,""freshness"":""live""},{""name"":""SPX confirmation"",""score"":-0.47000657853379263,""weight"":0.1,""freshness"":""live""},{""name"":""DXY"",""score"":-0.056937708526677205,""weight"":0.08,""freshness"":""live""},{""name"":""US10Y"",""score"":0.0,""weight"":0.07,""freshness"":""live""},{""name"":""Mega-cap leadership"",""score"":-0.3740471673795152,""weight"":0.2,""freshness"":""live""},{""name"":""Semiconductors"",""score"":-0.5051770117324185,""weight"":0.12,""freshness"":""live""},{""name"":""Breadth"",""score"":-0.5509343246299008,""weight"":0.08,""freshness"":""live""},{""name"":""News"",""score"":0.29087194212822354,""weight"":0.07,""freshness"":""live""},{""name"":""Macro calendar"",""score"":0.0,""weight"":0.04,""freshness"":""missing""},{""name"":""Earnings/guidance"",""score"":0.0,""weight"":0.04,""freshness"":""missing""}]","{""direction"":""BEARISH"",""timeframe"":""4H+1H+5M"",""forecast_direction_used_for_detection"":false,""htf_poi"":{""direction"":""BEARISH"",""source"":""4H deterministic POI from OB/FVG""},""htf_poi_direction"":""BEARISH"",""order_block"":{""direction"":""BEARISH"",""zone_low"":24877.5,""zone_high"":25004.0,""source"":""deterministic_4h_displacement""},""order_block_direction"":""BEARISH"",""fvg"":{""direction"":""BEARISH"",""zone_low"":25031.75,""zone_high"":25324.75,""source"":""deterministic_4h_ohlc""},""fvg_direction"":""BEARISH"",""liquidity_sweep"":null,""liquidity_direction"":null,""smt"":null,""smt_direction"":null,""session_context"":null,""session_direction"":null,""execution_confirmation"":null,""execution_direction"":null,""nq_contract"":""NQH6"",""es_contract"":""ESH6"",""data_status"":""REAL_NQ_ES""}",-0.15836579936890677,-0.3959144984222669,-0.2380329783820115,-0.5912602250703358,0.8,0.5,0.010825021245483306,-0.1428571428571429,52.7,55.0
2026-02-24T17:00:00+00:00,BULLISH,66.1,33.9,72.5,0.341,TRANSITION,0.92,0.69,NO_TRADE,False,1.0,0.0,NO_TRADE,False,50.0,0.75,0.667,BULLISH,NQH6,ESH6,REAL_NQ_ES,Massive Futures,NQH6,2026-02-24T17:00:00+00:00,25028.75,0.0,25030.0,2026-02-24T21:00:00+00:00,0.0,25071.0,2026-02-25T01:00:00+00:00,0.0,NEUTRAL,BULLISH,False,True,0.00499425660490436,0.16880587324576735,20,20,Yahoo Finance DX-Y.NYB historical 1H,Yahoo Finance ^TNX historical 1H,475,5,available,unavailable_plan,False,False,missing,False,False,NQH6,available,"[{""name"":""NQ structure"",""score"":0.5004838301281807,""weight"":0.2,""freshness"":""live""},{""name"":""SPX confirmation"",""score"":0.26963657154509973,""weight"":0.1,""freshness"":""live""},{""name"":""DXY"",""score"":0.06690810738435594,""weight"":0.08,""freshness"":""live""},{""name"":""US10Y"",""score"":0.0,""weight"":0.07,""freshness"":""live""},{""name"":""Mega-cap leadership"",""score"":0.25905690073444015,""weight"":0.2,""freshness"":""live""},{""name"":""Semiconductors"",""score"":0.47720208258030494,""weight"":0.12,""freshness"":""live""},{""name"":""Breadth"",""score"":0.41854328019962966,""weight"":0.08,""freshness"":""live""},{""name"":""News"",""score"":-0.005125630513016982,""weight"":0.07,""freshness"":""live""},{""name"":""Macro calendar"",""score"":0.0,""weight"":0.04,""freshness"":""missing""},{""name"":""Earnings/guidance"",""score"":0.0,""weight"":0.04,""freshness"":""missing""}]","{""direction"":""BULLISH"",""timeframe"":""4H+1H+5M"",""forecast_direction_used_for_detection"":false,""htf_poi"":{""direction"":""BULLISH"",""source"":""4H deterministic POI from OB/FVG""},""htf_poi_direction"":""BULLISH"",""order_block"":{""direction"":""BULLISH"",""zone_low"":24761.0,""zone_high"":24865.5,""source"":""deterministic_4h_displacement""},""order_block_direction"":""BULLISH"",""fvg"":null,""fvg_direction"":null,""liquidity_sweep"":{""direction"":""BEARISH"",""events"":[{""level"":""PREV_NY_HIGH"",""price"":25040.0,""direction"":""BEARISH"",""event"":""BUY-SIDE HIGH SWEEP REJECT"",""event_time"":""2026-02-24T16:55:00+00:00""}],""source"":""NQ_5m_completed_bars_independent_detection""},""liquidity_direction"":""BEARISH"",""smt"":null,""smt_direction"":null,""session_context"":{""direction"":""BEARISH"",""session"":""NEW_YORK"",""source"":""UTC session windows + completed NQ bars""},""session_direction"":""BEARISH"",""execution_confirmation"":null,""execution_direction"":null,""nq_contract"":""NQH6"",""es_contract"":""ESH6"",""data_status"":""REAL_NQ_ES""}",0.28383498440271626,0.7095874610067907,0.2123173302758305,0.5004838301281807,1.0,0.75,0.021374000073441046,-0.1428571428571429,55.9,64.5
2026-02-25T17:00:00+00:00,BULLISH,69.9,30.1,70.4,0.433,TREND,0.92,0.69,A++,True,1.0,0.0,WATCH,False,45.0,0.55,0.818,BULLISH,NQH6,ESH6,REAL_NQ_ES,Massive Futures,NQH6,2026-02-25T17:00:00+00:00,25316.5,0.0,25383.75,2026-02-25T21:00:00+00:00,0.0,25315.75,2026-02-26T01:00:00+00:00,0.0,BULLISH,NEUTRAL,True,False,0.2656370351351885,-0.002962494815634073,20,20,Yahoo Finance DX-Y.NYB historical 1H,Yahoo Finance ^TNX historical 1H,670,6,available,unavailable_plan,False,False,upcoming_verified_catalyst,True,False,NQH6,available,"[{""name"":""NQ structure"",""score"":0.5453691394720134,""weight"":0.2,""freshness"":""live""},{""name"":""SPX confirmation"",""score"":0.2978702093562466,""weight"":0.1,""freshness"":""live""},{""name"":""DXY"",""score"":0.011253681159909072,""weight"":0.08,""freshness"":""live""},{""name"":""US10Y"",""score"":0.0,""weight"":0.07,""freshness"":""live""},{""name"":""Mega-cap leadership"",""score"":0.6172416878475738,""weight"":0.2,""freshness"":""live""},{""name"":""Semiconductors"",""score"":0.4445129426294804,""weight"":0.12,""freshness"":""live""},{""name"":""Breadth"",""score"":0.47244152574399406,""weight"":0.08,""freshness"":""live""},{""name"":""News"",""score"":-0.07855858916886793,""weight"":0.07,""freshness"":""live""},{""name"":""Macro calendar"",""score"":0.0,""weight"":0.04,""freshness"":""missing""},{""name"":""Earnings/guidance"",""score"":0.0,""weight"":0.04,""freshness"":""missing""}]","{""direction"":""BULLISH"",""timeframe"":""4H+1H+5M"",""forecast_direction_used_for_detection"":false,""htf_poi"":{""direction"":""BULLISH"",""source"":""4H deterministic POI from OB/FVG""},""htf_poi_direction"":""BULLISH"",""order_block"":null,""order_block_direction"":null,""fvg"":{""direction"":""BULLISH"",""zone_low"":25067.75,""zone_high"":25105.0,""source"":""deterministic_4h_ohlc""},""fvg_direction"":""BULLISH"",""liquidity_sweep"":null,""liquidity_direction"":null,""smt"":{""direction"":""BEARISH"",""event"":""NQ/ES buy-side SMT divergence"",""source"":""Massive NQ+ES 5m""},""smt_direction"":""BEARISH"",""session_context"":null,""session_direction"":null,""execution_confirmation"":null,""execution_direction"":null,""nq_contract"":""NQH6"",""es_contract"":""ESH6"",""data_status"":""REAL_NQ_ES""}",0.29362337303497227,0.7340584325874306,0.2521087796526194,0.5453691394720134,1.0,0.8,0.03809662741668177,-0.6,56.0,64.7
